order_id,ord_id,customer_id,cust_id,order_date,order_datetime,product_id,item_id,quantity,qty,unit_price,price,total_amount,order_total,shipping_cost,tax,discount,status,order_status,payment_method,shipping_address,notes,tracking_number
ORD_00388,388,416,CUST_0416,2023-02-07,2023-09-13T17:25:00.000Z,PROD_133,128,8,2,280.03,370.11,824.85,576.37,0.00,16.65,0.00,delivered,,bank_transfer,3536 Main St,Special delivery instructions,TRK591074
ORD_00389,389,419,CUST_0419,2023-07-22,2023-11-12T23:19:00.000Z,PROD_103,107,10,3,237.47,159.50,965.78,228.58,17.43,37.45,0.00,returned,delivered,cash,1534 Pine Rd,Special delivery instructions,TRK542992
ORD_00390,390,414,CUST_0414,4/4/2023,,PROD_142,11,4,5,167.39,375.95,646.12,58.33,16.08,38.55,6.02,,returned,bank_transfer,6084 Pine Rd,Special delivery instructions,TRK864593
ORD_00391,391,390,CUST_0390,,2023-12-18T06:52:00.000Z,PROD_150,159,8,5,453.49,284.67,933.67,627.26,0.00,12.25,38.03,processing,SHIPPED,cash,879 Pine Rd,,
ORD_00392,392,266,CUST_0266,2023-10-14,,PROD_151,52,4,3,208.91,202.27,455.80,77.20,9.65,12.85,0.00,pending,returned,paypal,2126 Oak Ave,,TRK391948
ORD_00393,393,79,CUST_0079,2023-07-10,,PROD_004,51,4,1,54.37,401.89,80.32,832.20,8.83,43.24,11.78,pending,pending,paypal,9340 Oak Ave,,TRK185469
ORD_00394,394,218,CUST_0218,2023-04-05,2023-03-17T06:17:00.000Z,PROD_078,87,8,5,435.17,221.23,782.88,433.43,6.96,29.06,0.00,,returned,paypal,8254 Oak Ave,Special delivery instructions,TRK275039
ORD_00395,395,244,CUST_0244,5/9/2023,2023-05-17T00:57:00.000Z,PROD_157,132,6,3,225.97,344.81,545.98,551.18,5.27,34.89,0.00,CANCELLED,delivered,debit_card,285 Pine Rd,,TRK611284
ORD_00396,396,96,CUST_0096,2023-07-02,2023-09-01T17:17:00.000Z,PROD_035,6,4,4,361.92,287.29,762.10,656.83,15.13,31.27,0.00,returned,,paypal,9677 Main St,,TRK867485
ORD_00397,397,153,CUST_0153,7/27/2023,,PROD_141,31,7,4,268.82,44.04,740.91,488.70,6.64,10.34,0.00,SHIPPED,returned,paypal,7787 Main St,,
ORD_00398,398,310,CUST_0310,2023-12-24,2023-05-23T15:07:00.000Z,PROD_120,139,5,2,407.20,299.34,115.94,98.80,20.47,16.27,0.00,pending,returned,bank_transfer,1087 Oak Ave,Special delivery instructions,TRK954359
ORD_00399,399,16,CUST_0016,2023-09-26,,PROD_153,1,8,3,179.17,395.21,133.76,703.62,10.71,24.69,0.00,CANCELLED,delivered,bank_transfer,6018 Pine Rd,,TRK843709
ORD_00400,400,132,CUST_0132,10/23/2023,2023-07-07T07:43:00.000Z,PROD_177,162,8,3,141.55,322.12,473.47,388.92,0.00,29.91,45.72,delivered,delivered,debit_card,5748 Pine Rd,,TRK146493
ORD_00401,401,67,CUST_0067,4/5/2023,,PROD_148,96,7,2,145.06,267.01,895.99,628.60,11.47,26.53,0.00,processing,SHIPPED,bank_transfer,2073 Oak Ave,Special delivery instructions,
ORD_00402,402,267,CUST_0267,2023-03-18,2023-01-18T13:09:00.000Z,PROD_002,28,6,2,294.14,299.86,927.59,717.91,0.00,42.60,45.39,delivered,processing,cash,7448 Pine Rd,,TRK993216
ORD_00403,403,122,CUST_0122,8/17/2023,2023-02-01T13:30:00.000Z,PROD_108,33,10,2,121.64,191.44,1037.41,509.37,23.14,43.60,0.00,,pending,debit_card,9793 Pine Rd,Special delivery instructions,TRK723368
ORD_00404,404,374,CUST_0374,6/4/2023,2023-06-03T18:59:00.000Z,PROD_133,105,4,1,130.54,202.79,150.85,201.08,10.49,46.00,0.00,,,debit_card,1256 Pine Rd,Special delivery instructions,
ORD_00405,405,290,CUST_0290,7/1/2023,,PROD_122,100,9,5,72.89,235.06,156.96,353.22,18.01,38.95,0.00,,CANCELLED,credit_card,6424 Pine Rd,,TRK854882
ORD_00406,406,167,CUST_0167,,2023-08-28T04:57:00.000Z,PROD_104,187,10,4,506.99,368.56,332.69,800.01,22.43,15.38,0.00,SHIPPED,returned,credit_card,165 Main St,,
ORD_00407,407,282,CUST_0282,10/9/2023,2023-04-16T16:05:00.000Z,PROD_004,180,3,4,80.94,276.46,132.63,670.74,23.99,45.50,35.34,SHIPPED,CANCELLED,bank_transfer,2920 Main St,,TRK207958
ORD_00408,408,387,CUST_0387,2/11/2023,2023-05-06T04:29:00.000Z,PROD_051,147,10,3,55.85,136.88,632.40,567.41,5.72,4.00,0.00,SHIPPED,pending,debit_card,3064 Oak Ave,,TRK826102
ORD_00409,409,166,CUST_0166,6/11/2023,,PROD_045,117,6,5,443.89,323.88,143.17,180.74,19.60,16.85,3.93,CANCELLED,processing,cash,2139 Oak Ave,,TRK791044
ORD_00410,410,416,CUST_0416,7/1/2023,2023-09-10T04:52:00.000Z,PROD_136,137,10,3,132.67,123.44,80.15,364.30,22.94,48.80,0.00,,CANCELLED,credit_card,8768 Pine Rd,,TRK188282
ORD_00411,411,212,CUST_0212,9/11/2023,2023-01-18T04:53:00.000Z,PROD_011,3,3,5,309.81,306.69,870.16,246.94,19.99,4.33,10.79,,delivered,debit_card,8695 Oak Ave,Special delivery instructions,TRK347193
ORD_00412,412,101,CUST_0101,11/5/2023,2023-10-13T11:50:00.000Z,PROD_133,77,7,5,473.09,209.41,856.22,463.33,11.07,43.91,0.00,SHIPPED,pending,credit_card,8281 Oak Ave,,
ORD_00413,413,34,CUST_0034,5/18/2023,,PROD_146,58,2,5,44.21,398.18,843.18,187.88,0.00,18.16,0.00,pending,SHIPPED,bank_transfer,6480 Pine Rd,,TRK450600
ORD_00414,414,187,CUST_0187,2023-04-05,2023-01-17T15:30:00.000Z,PROD_007,143,4,2,101.67,413.35,978.40,146.78,0.00,33.81,0.00,SHIPPED,pending,debit_card,3747 Main St,,
ORD_00415,415,339,CUST_0339,2023-01-15,2023-01-06T02:24:00.000Z,PROD_190,140,5,2,93.74,234.40,154.56,425.92,0.00,3.30,0.00,SHIPPED,pending,credit_card,1686 Oak Ave,,TRK610966
ORD_00416,416,166,CUST_0166,,2023-02-26T02:28:00.000Z,PROD_035,131,6,5,285.78,402.55,943.67,116.98,6.95,36.86,0.00,CANCELLED,returned,debit_card,7850 Main St,Special delivery instructions,TRK260231
ORD_00417,417,378,CUST_0378,,,PROD_181,86,1,5,402.54,45.04,83.15,459.65,13.08,20.05,0.00,SHIPPED,processing,bank_transfer,5707 Main St,,
ORD_00418,418,147,CUST_0147,10/7/2023,2023-08-14T03:04:00.000Z,PROD_156,161,1,1,217.86,32.67,894.22,722.41,21.08,19.17,0.00,CANCELLED,returned,debit_card,6044 Oak Ave,Special delivery instructions,TRK416442
ORD_00419,419,394,CUST_0394,6/6/2023,2023-07-02T12:36:00.000Z,PROD_033,92,9,5,115.08,159.67,148.67,410.55,11.69,25.28,0.00,delivered,processing,paypal,1469 Oak Ave,,
ORD_00420,420,92,CUST_0092,6/4/2023,2023-02-08T22:40:00.000Z,PROD_079,18,8,5,428.99,155.62,187.30,684.72,24.65,5.19,0.00,returned,processing,cash,8247 Oak Ave,Special delivery instructions,TRK769604
ORD_00421,421,75,CUST_0075,2/28/2023,2023-12-05T19:29:00.000Z,PROD_079,8,8,3,26.43,340.80,882.42,173.71,14.79,50.76,0.00,,SHIPPED,credit_card,7356 Main St,,TRK778150
ORD_00422,422,227,CUST_0227,2023-01-22,2023-09-07T08:29:00.000Z,PROD_031,66,2,3,384.85,302.73,538.48,728.19,0.00,30.22,0.00,processing,,credit_card,2673 Pine Rd,,TRK432500
ORD_00423,423,21,CUST_0021,11/9/2023,2023-12-27T22:59:00.000Z,PROD_017,199,1,1,419.19,121.77,930.35,54.51,0.00,9.59,0.00,returned,delivered,cash,4465 Oak Ave,,TRK646574
ORD_00424,424,446,CUST_0446,9/14/2023,2023-09-17T03:57:00.000Z,PROD_145,108,2,3,65.43,78.09,192.66,192.79,21.68,30.93,0.00,delivered,SHIPPED,credit_card,8474 Oak Ave,,TRK527721
ORD_00425,425,490,CUST_0490,,,PROD_077,200,6,2,406.83,44.09,942.35,382.33,15.59,6.39,0.00,SHIPPED,CANCELLED,bank_transfer,5638 Pine Rd,,TRK180708
ORD_00426,426,125,CUST_0125,10/8/2023,2023-06-23T21:56:00.000Z,PROD_124,147,10,5,203.64,41.08,90.82,753.49,0.00,10.49,21.71,returned,,paypal,744 Main St,,
ORD_00427,427,197,CUST_0197,9/26/2023,2023-07-14T13:01:00.000Z,PROD_147,8,8,1,354.56,25.79,863.14,48.74,0.00,35.82,0.00,CANCELLED,returned,cash,7159 Oak Ave,,TRK255759
ORD_00428,428,127,CUST_0127,11/27/2023,,PROD_030,114,1,1,287.30,202.83,694.85,167.29,20.97,16.52,6.82,,SHIPPED,bank_transfer,5993 Pine Rd,,
ORD_00429,429,486,CUST_0486,8/28/2023,2023-06-25T06:40:00.000Z,PROD_187,22,4,4,324.20,165.99,497.01,198.89,12.41,26.52,0.00,SHIPPED,,paypal,2205 Pine Rd,,TRK208770
ORD_00430,430,326,CUST_0326,5/13/2023,,PROD_178,191,8,4,343.59,347.06,269.16,322.55,0.00,3.22,0.00,returned,delivered,bank_transfer,4855 Pine Rd,,TRK921948
ORD_00431,431,333,CUST_0333,2023-10-25,2023-02-21T02:07:00.000Z,PROD_134,50,7,2,38.21,336.09,939.05,284.67,23.31,43.28,0.00,returned,,debit_card,8689 Pine Rd,,TRK571040
ORD_00432,432,401,CUST_0401,7/2/2023,2023-12-27T13:41:00.000Z,PROD_059,15,6,4,71.02,395.06,596.98,775.08,23.11,34.55,0.00,delivered,delivered,cash,1049 Pine Rd,Special delivery instructions,TRK312107
ORD_00433,433,211,CUST_0211,,2023-05-22T03:52:00.000Z,PROD_093,4,2,3,70.53,177.03,178.23,646.40,8.93,51.95,6.13,CANCELLED,SHIPPED,bank_transfer,4986 Main St,,
ORD_00434,434,33,CUST_0033,6/28/2023,,PROD_066,14,10,2,443.27,403.46,656.99,40.20,0.00,47.56,0.00,CANCELLED,SHIPPED,paypal,8152 Main St,,TRK788396
ORD_00435,435,238,CUST_0238,8/2/2023,,PROD_136,165,9,1,160.79,107.87,852.55,417.40,10.98,24.86,0.00,delivered,CANCELLED,bank_transfer,3149 Pine Rd,Special delivery instructions,TRK161436
ORD_00436,436,316,CUST_0316,2023-04-14,2023-07-09T03:40:00.000Z,PROD_154,50,1,4,236.57,217.98,331.00,443.57,24.49,18.59,0.00,,processing,paypal,5 Main St,,
ORD_00437,437,216,CUST_0216,9/15/2023,2023-08-11T07:50:00.000Z,PROD_054,125,4,3,232.11,297.87,64.30,58.70,0.00,9.59,0.00,pending,delivered,paypal,3669 Oak Ave,,
ORD_00438,438,401,CUST_0401,7/1/2023,2023-02-18T02:58:00.000Z,PROD_001,83,1,3,63.65,274.37,768.97,807.29,16.50,35.09,0.00,,CANCELLED,debit_card,9259 Main St,,TRK921061
ORD_00439,439,95,CUST_0095,1/14/2023,,PROD_070,86,7,2,88.59,158.52,1028.28,288.39,19.56,15.48,20.72,delivered,pending,credit_card,1580 Oak Ave,Special delivery instructions,TRK510840
ORD_00440,440,312,CUST_0312,2023-09-06,2023-03-11T22:25:00.000Z,PROD_153,71,9,4,73.47,319.95,803.92,309.51,0.00,44.91,0.00,pending,CANCELLED,credit_card,8822 Pine Rd,Special delivery instructions,TRK486629
ORD_00441,441,346,CUST_0346,4/5/2023,2023-05-09T13:17:00.000Z,PROD_048,3,1,3,23.38,42.16,999.84,221.41,5.85,39.68,0.00,SHIPPED,CANCELLED,credit_card,2195 Pine Rd,,TRK665362
ORD_00442,442,213,CUST_0213,4/3/2023,2023-06-18T04:04:00.000Z,PROD_176,5,9,1,40.76,397.62,287.72,298.27,13.01,30.87,32.39,,,debit_card,1169 Pine Rd,,
ORD_00443,443,47,CUST_0047,5/26/2023,2023-05-26T17:01:00.000Z,PROD_096,149,6,4,401.18,273.21,195.31,775.82,12.41,50.85,4.29,CANCELLED,delivered,bank_transfer,2435 Oak Ave,,TRK429729
ORD_00444,444,497,CUST_0497,10/7/2023,2023-02-12T23:48:00.000Z,PROD_061,138,2,5,217.43,375.70,665.82,543.54,0.00,30.40,0.00,delivered,,debit_card,199 Main St,,
ORD_00445,445,16,CUST_0016,2023-08-24,2023-10-06T13:19:00.000Z,PROD_119,1,3,2,111.28,263.41,951.47,510.46,0.00,35.62,0.00,pending,,paypal,3845 Pine Rd,,TRK484401
ORD_00446,446,364,CUST_0364,1/21/2023,2023-07-24T03:33:00.000Z,PROD_089,97,9,1,208.67,393.51,277.09,631.95,0.00,51.76,0.00,processing,returned,paypal,6774 Pine Rd,,TRK318560
ORD_00447,447,268,CUST_0268,11/7/2023,2023-04-27T14:32:00.000Z,PROD_067,190,8,1,118.40,204.57,821.18,731.29,21.01,7.94,0.00,delivered,processing,credit_card,2954 Main St,,
ORD_00448,448,198,CUST_0198,2023-12-19,2023-03-25T07:28:00.000Z,PROD_041,32,3,2,321.46,322.66,851.41,285.84,9.49,6.24,0.00,delivered,delivered,bank_transfer,5168 Main St,,
ORD_00449,449,85,CUST_0085,2023-10-20,,PROD_193,120,3,4,447.60,386.54,865.84,137.07,17.18,43.17,36.11,pending,CANCELLED,bank_transfer,4013 Main St,,TRK416375
ORD_00450,450,227,CUST_0227,10/3/2023,,PROD_064,29,2,4,380.75,265.63,869.20,49.63,0.00,19.25,0.00,CANCELLED,pending,bank_transfer,2656 Main St,,
ORD_00451,451,473,CUST_0473,3/10/2023,2023-07-04T09:15:00.000Z,PROD_002,116,2,1,121.09,62.60,107.26,47.83,19.42,7.87,28.42,processing,SHIPPED,paypal,9942 Main St,Special delivery instructions,TRK672245
ORD_00452,452,351,CUST_0351,2023-02-08,2023-03-13T10:12:00.000Z,PROD_044,98,2,1,283.66,35.24,435.10,267.42,11.69,9.48,44.89,delivered,delivered,bank_transfer,6333 Main St,,TRK329315
ORD_00453,453,419,CUST_0419,12/2/2023,2023-08-28T02:57:00.000Z,PROD_148,78,9,3,326.73,278.89,750.84,154.03,11.79,28.39,0.00,delivered,returned,bank_transfer,1439 Oak Ave,,
ORD_00454,454,282,CUST_0282,7/12/2023,2023-01-14T06:38:00.000Z,PROD_090,110,1,3,108.66,354.57,574.40,778.01,0.00,17.28,39.18,CANCELLED,pending,cash,3519 Main St,Special delivery instructions,
ORD_00455,455,398,CUST_0398,2023-12-02,2023-04-26T01:31:00.000Z,PROD_131,73,10,3,191.85,110.95,193.53,571.89,21.52,46.52,26.57,,delivered,paypal,3679 Oak Ave,,
ORD_00456,456,289,CUST_0289,,2023-06-17T14:49:00.000Z,PROD_071,163,4,4,305.19,285.09,741.45,697.45,0.00,45.36,0.00,,returned,cash,1311 Pine Rd,,TRK812812
ORD_00457,457,290,CUST_0290,12/6/2023,2023-12-19T20:20:00.000Z,PROD_121,198,9,4,52.68,302.66,611.70,193.75,9.95,16.39,0.00,processing,SHIPPED,paypal,3528 Oak Ave,,
ORD_00458,458,331,CUST_0331,7/15/2023,2023-10-20T15:02:00.000Z,PROD_167,200,1,2,120.60,108.63,723.50,598.78,0.00,41.80,0.00,pending,CANCELLED,credit_card,4982 Main St,,TRK740864
ORD_00459,459,401,CUST_0401,8/17/2023,2023-03-19T09:32:00.000Z,PROD_132,179,8,2,490.97,39.66,582.61,520.96,13.25,35.83,0.00,,pending,credit_card,1472 Main St,,TRK602525
ORD_00460,460,243,CUST_0243,3/16/2023,2023-09-06T10:12:00.000Z,PROD_129,50,9,1,341.08,143.76,181.80,778.80,21.82,44.39,0.00,,SHIPPED,cash,2168 Main St,,
ORD_00461,461,488,CUST_0488,,,PROD_173,103,9,1,459.85,376.23,258.80,756.66,0.00,12.29,37.82,processing,delivered,cash,5820 Main St,,TRK969264
ORD_00462,462,72,CUST_0072,4/21/2023,2023-10-05T12:25:00.000Z,PROD_031,121,2,2,461.78,344.71,702.26,695.51,20.48,36.83,0.00,,pending,credit_card,6777 Pine Rd,,TRK148286
ORD_00463,463,293,CUST_0293,1/8/2023,2023-02-18T09:06:00.000Z,PROD_138,12,7,4,241.92,390.64,127.92,347.81,14.26,15.62,33.15,returned,pending,bank_transfer,5075 Main St,Special delivery instructions,
ORD_00464,464,378,CUST_0378,,2023-02-09T13:34:00.000Z,PROD_196,71,1,1,39.95,136.16,435.90,363.25,14.47,38.64,0.00,,delivered,bank_transfer,6875 Pine Rd,,TRK523122
ORD_00465,465,221,CUST_0221,6/22/2023,2023-05-19T11:09:00.000Z,PROD_144,147,5,2,433.59,55.86,452.18,246.30,15.04,46.75,0.00,delivered,delivered,paypal,419 Main St,Special delivery instructions,TRK633307
ORD_00466,466,421,CUST_0421,9/18/2023,2023-04-23T03:13:00.000Z,PROD_197,97,7,5,375.74,259.89,492.01,586.13,23.85,14.62,0.00,pending,,paypal,7329 Pine Rd,,TRK945734
ORD_00467,467,218,CUST_0218,11/25/2023,2023-01-07T21:30:00.000Z,PROD_144,56,2,3,384.26,154.79,333.06,578.40,21.02,41.71,0.00,CANCELLED,CANCELLED,cash,2353 Pine Rd,,TRK997935
ORD_00468,468,220,CUST_0220,2023-05-10,2023-09-14T08:05:00.000Z,PROD_054,191,5,4,351.61,123.96,517.05,110.36,17.98,16.64,0.00,,processing,debit_card,1669 Main St,,
ORD_00469,469,149,CUST_0149,8/28/2023,2023-10-07T04:47:00.000Z,PROD_029,56,4,3,187.42,283.06,828.95,466.69,16.78,45.57,0.00,CANCELLED,pending,debit_card,1689 Main St,,TRK548548
ORD_00470,470,132,CUST_0132,2023-01-23,2023-07-12T18:35:00.000Z,PROD_089,197,7,1,320.80,18.80,790.26,535.13,11.78,29.00,0.00,returned,,bank_transfer,6895 Main St,Special delivery instructions,TRK840263
ORD_00471,471,149,CUST_0149,11/10/2023,2023-06-05T02:52:00.000Z,PROD_077,151,4,4,23.15,404.35,1001.01,430.94,7.55,38.91,0.00,pending,returned,credit_card,8447 Pine Rd,,TRK109889
ORD_00472,472,174,CUST_0174,2023-08-01,2023-08-08T19:14:00.000Z,PROD_192,129,4,1,76.70,276.23,738.30,471.47,9.57,20.43,0.00,delivered,processing,bank_transfer,173 Main St,,TRK794034
ORD_00473,473,423,CUST_0423,2023-11-01,2023-07-16T17:57:00.000Z,PROD_033,69,3,2,168.51,287.93,1038.00,141.30,0.00,32.64,42.62,returned,,cash,5350 Main St,Special delivery instructions,
ORD_00474,474,107,CUST_0107,,2023-03-03T11:01:00.000Z,PROD_034,100,5,1,218.80,209.24,869.41,584.72,12.98,13.82,0.00,returned,processing,credit_card,7621 Main St,,
ORD_00475,475,365,CUST_0365,6/9/2023,2023-11-21T03:17:00.000Z,PROD_015,134,1,4,423.61,230.36,427.81,552.05,16.26,13.65,39.05,,,paypal,306 Oak Ave,Special delivery instructions,TRK434359
ORD_00476,476,309,CUST_0309,8/17/2023,2023-06-22T04:26:00.000Z,PROD_119,47,7,1,46.31,270.60,872.77,607.77,7.27,41.71,0.00,CANCELLED,returned,cash,4905 Main St,,
ORD_00477,477,198,CUST_0198,7/21/2023,2023-09-18T14:19:00.000Z,PROD_106,161,10,5,464.58,46.55,426.65,829.67,15.74,47.39,39.67,returned,,cash,5922 Main St,,TRK239385
ORD_00478,478,439,CUST_0439,2023-03-02,2023-06-02T23:08:00.000Z,PROD_082,13,6,2,381.25,34.19,975.77,279.19,0.00,13.75,0.00,SHIPPED,returned,credit_card,5435 Pine Rd,,TRK585352
ORD_00479,479,323,CUST_0323,9/22/2023,2023-12-24T06:48:00.000Z,PROD_091,99,10,1,359.53,115.95,658.16,457.06,20.71,20.43,0.00,,,debit_card,7575 Pine Rd,,
ORD_00480,480,217,CUST_0217,12/10/2023,2023-11-05T16:18:00.000Z,PROD_187,30,3,5,402.01,319.16,818.90,213.12,6.33,46.15,0.00,returned,CANCELLED,cash,4033 Main St,Special delivery instructions,TRK397537
ORD_00481,481,244,CUST_0244,2023-02-12,2023-04-04T11:18:00.000Z,PROD_184,180,5,5,72.92,286.46,922.25,735.63,8.57,18.79,0.00,,returned,bank_transfer,2764 Oak Ave,,TRK460492
ORD_00482,482,341,CUST_0341,2023-04-12,2023-03-04T22:55:00.000Z,PROD_154,31,1,1,77.53,156.78,665.41,389.92,21.08,14.07,0.00,,processing,bank_transfer,9785 Oak Ave,Special delivery instructions,
ORD_00483,483,235,CUST_0235,6/18/2023,2023-01-23T03:03:00.000Z,PROD_095,142,9,3,211.23,304.29,54.55,236.30,21.14,24.81,1.86,pending,delivered,credit_card,7546 Oak Ave,,
ORD_00484,484,365,CUST_0365,2023-10-15,2023-02-12T04:44:00.000Z,PROD_030,121,9,1,434.09,150.01,666.18,222.84,0.00,21.47,7.08,processing,delivered,bank_transfer,1380 Oak Ave,,
ORD_00485,485,451,CUST_0451,1/7/2023,2023-04-16T04:18:00.000Z,PROD_090,19,8,3,391.29,150.08,437.02,234.81,19.78,47.33,0.00,,,bank_transfer,1730 Oak Ave,Special delivery instructions,TRK673775
ORD_00486,486,62,CUST_0062,6/23/2023,2023-12-15T13:21:00.000Z,PROD_052,96,10,4,135.18,402.06,625.20,512.66,0.00,8.14,26.86,returned,returned,debit_card,766 Main St,Special delivery instructions,TRK504826
ORD_00487,487,208,CUST_0208,11/23/2023,2023-11-18T06:41:00.000Z,PROD_040,13,4,2,490.98,89.77,720.46,637.62,11.70,44.72,23.64,pending,CANCELLED,cash,8513 Main St,,TRK779493
ORD_00488,488,228,CUST_0228,3/8/2023,2023-05-03T00:27:00.000Z,PROD_171,192,9,5,11.07,147.43,435.90,462.20,6.38,3.24,0.00,,,cash,3101 Main St,,TRK674335
ORD_00489,489,77,CUST_0077,10/12/2023,,PROD_081,153,2,4,281.48,143.44,492.81,715.09,13.71,49.83,0.00,processing,processing,cash,4247 Oak Ave,,
ORD_00490,490,454,CUST_0454,,,PROD_184,179,7,5,276.62,96.33,1035.31,375.42,17.11,49.28,0.00,CANCELLED,SHIPPED,debit_card,7420 Oak Ave,,TRK659715
ORD_00491,491,448,CUST_0448,6/24/2023,2023-03-12T04:41:00.000Z,PROD_104,180,5,5,502.52,106.54,115.84,499.13,20.00,35.66,0.00,pending,pending,bank_transfer,1732 Pine Rd,,TRK405001
ORD_00492,492,277,CUST_0277,10/27/2023,2023-08-13T11:25:00.000Z,PROD_098,115,5,5,377.82,408.91,715.19,832.05,0.00,43.40,0.00,SHIPPED,pending,bank_transfer,698 Oak Ave,,
ORD_00493,493,87,CUST_0087,4/7/2023,2023-09-10T23:41:00.000Z,PROD_029,109,2,1,271.61,336.53,112.93,145.97,9.53,43.62,0.00,CANCELLED,,paypal,1156 Oak Ave,,
ORD_00494,494,324,CUST_0324,7/3/2023,2023-05-25T08:53:00.000Z,PROD_097,25,1,2,432.52,211.79,679.89,751.65,0.00,29.80,25.92,returned,returned,debit_card,6875 Oak Ave,Special delivery instructions,
ORD_00495,495,476,CUST_0476,10/26/2023,2023-07-16T11:02:00.000Z,PROD_139,180,1,4,228.47,70.56,623.15,767.23,22.93,17.07,0.00,delivered,SHIPPED,credit_card,1142 Oak Ave,Special delivery instructions,TRK997940
ORD_00496,496,349,CUST_0349,2023-03-10,2023-07-26T02:17:00.000Z,PROD_020,141,10,4,333.59,356.59,600.15,587.60,0.00,48.84,0.00,returned,delivered,debit_card,4167 Main St,,TRK481079
ORD_00497,497,405,CUST_0405,1/18/2023,2023-07-05T12:36:00.000Z,PROD_024,136,7,5,101.00,159.03,420.23,364.25,17.18,41.71,0.00,SHIPPED,returned,credit_card,78 Main St,,TRK420220
ORD_00498,498,77,CUST_0077,,2023-02-24T14:17:00.000Z,PROD_160,33,5,5,80.66,227.08,287.58,744.84,24.14,23.77,0.00,pending,processing,credit_card,9156 Oak Ave,,TRK648252
ORD_00499,499,94,CUST_0094,7/21/2023,,PROD_095,89,1,3,47.47,38.21,153.78,93.67,0.00,38.61,0.00,,delivered,cash,2393 Pine Rd,,TRK761723
ORD_00500,500,346,CUST_0346,6/18/2023,,PROD_079,148,5,1,31.69,382.33,989.96,291.24,9.44,10.41,0.00,returned,CANCELLED,bank_transfer,3827 Oak Ave,Special delivery instructions,TRK964133
ORD_00501,501,10,CUST_0010,9/13/2023,2023-12-18T07:17:00.000Z,PROD_082,58,3,1,451.88,247.92,625.07,400.99,18.46,20.86,0.00,returned,processing,debit_card,8205 Pine Rd,,TRK726823
ORD_00502,502,166,CUST_0166,2023-09-21,2023-09-07T17:51:00.000Z,PROD_055,41,3,2,111.55,312.08,906.20,108.11,16.59,20.95,37.35,pending,delivered,cash,4029 Pine Rd,,TRK858096
ORD_00503,503,394,CUST_0394,6/21/2023,2023-10-05T11:50:00.000Z,PROD_114,166,3,1,115.50,186.97,427.45,803.28,0.00,21.93,2.41,,CANCELLED,paypal,8906 Pine Rd,,
ORD_00504,504,21,CUST_0021,7/23/2023,2023-09-12T00:22:00.000Z,PROD_112,180,4,4,227.61,85.71,562.46,375.70,24.80,31.16,44.83,SHIPPED,processing,cash,7426 Pine Rd,,TRK579437
ORD_00505,505,169,CUST_0169,2023-12-22,,PROD_185,189,3,5,474.62,382.50,254.17,131.62,20.11,27.45,0.00,delivered,processing,debit_card,3222 Pine Rd,,
ORD_00506,506,406,CUST_0406,5/2/2023,2023-09-12T08:57:00.000Z,PROD_072,66,1,3,111.97,187.93,573.59,106.68,20.89,35.15,30.70,returned,delivered,paypal,4521 Oak Ave,,TRK842504
ORD_00507,507,191,CUST_0191,,,PROD_047,187,1,1,308.55,332.03,572.57,732.29,22.92,35.28,31.77,,returned,bank_transfer,8090 Main St,,TRK932433
ORD_00508,508,122,CUST_0122,2023-07-23,,PROD_066,185,3,4,451.76,336.88,330.41,295.10,22.15,10.98,5.00,returned,pending,paypal,3046 Pine Rd,,
ORD_00509,509,239,CUST_0239,2023-04-09,2023-09-26T09:15:00.000Z,PROD_079,13,9,3,450.27,373.06,162.52,671.23,20.35,18.38,0.00,delivered,CANCELLED,debit_card,9655 Main St,Special delivery instructions,
ORD_00510,510,194,CUST_0194,8/21/2023,2023-02-27T09:28:00.000Z,PROD_115,149,1,4,270.53,366.89,675.96,702.00,22.47,10.42,0.00,delivered,delivered,paypal,4321 Main St,Special delivery instructions,TRK194319
ORD_00511,511,209,CUST_0209,2023-10-08,,PROD_070,29,5,4,90.87,198.86,789.38,359.05,22.67,38.77,0.00,delivered,SHIPPED,credit_card,2657 Oak Ave,,TRK431867
ORD_00512,512,494,CUST_0494,11/5/2023,,PROD_063,70,7,4,61.69,328.55,971.57,40.92,17.55,50.94,21.67,CANCELLED,SHIPPED,credit_card,8176 Pine Rd,,TRK520511
ORD_00513,513,395,CUST_0395,2023-03-17,,PROD_112,79,9,5,409.29,68.17,799.04,597.49,21.20,32.74,10.62,pending,returned,bank_transfer,7611 Oak Ave,,
ORD_00514,514,475,CUST_0475,10/2/2023,,PROD_042,51,7,1,488.15,388.60,100.14,140.10,18.52,35.17,24.75,pending,delivered,debit_card,8632 Pine Rd,,TRK818188
ORD_00515,515,53,CUST_0053,,2023-05-24T10:05:00.000Z,PROD_190,120,9,3,22.64,350.32,299.32,820.98,14.13,50.36,0.00,CANCELLED,CANCELLED,debit_card,1604 Main St,Special delivery instructions,TRK315130
ORD_00516,516,150,CUST_0150,2023-09-13,2023-02-09T02:32:00.000Z,PROD_068,184,1,5,509.05,217.58,883.88,187.79,15.69,22.60,0.00,delivered,delivered,cash,9776 Pine Rd,,
ORD_00517,517,354,CUST_0354,12/16/2023,,PROD_068,169,10,2,378.68,327.70,955.34,361.17,20.49,33.05,0.00,,returned,debit_card,5386 Main St,,
